word,word type,word list,school code,total features,total features 2,subject list,average,average2
norm,noun,mturk2,5,,189,30,,6.3
north,noun,mturk2,5,,267,30,,8.9
notebook,noun,mturk2,5,,290,30,,9.666666667
notify,verb,mturk2,5,,219,30,,7.3
noun,noun,mturk2,5,,254,30,,8.466666667
nuclear,adjective,mturk2,5,,237,30,,7.9
numbers,noun,mturk2,5,,239,30,,7.966666667
nuts,noun,mturk2,5,,246,30,,8.2
nylon,noun,mturk2,5,,208,30,,6.933333333
oasis,noun,mturk2,5,,294,30,,9.8
oath,noun,mturk2,5,,222,30,,7.4
objective,adjective,mturk2,5,,177,30,,5.9
obligation,noun,mturk2,5,,199,30,,6.633333333
obnoxious,adjective,mturk2,5,,211,30,,7.033333333
oboe,noun,mturk2,5,,209,30,,6.966666667
obscure,adjective,mturk2,5,,257,30,,8.566666667
observe,verb,mturk2,5,,237,30,,7.9
obtain,verb,mturk2,5,,141,30,,4.7
occupation,noun,mturk2,5,,221,30,,7.366666667
occupied,verb,mturk2,5,,236,30,,7.866666667
odds,noun,mturk2,5,,238,30,,7.933333333
offend,verb,mturk2,5,,217,30,,7.233333333
officer,noun,mturk2,5,,270,30,,9
official,adjective,mturk2,5,,267,30,,8.9
ointment,noun,mturk2,5,,249,30,,8.3
oligarchy,noun,mturk2,5,,328,30,,10.93333333
oodles,noun,mturk2,5,,165,30,,5.5
opener,noun,mturk2,5,,250,30,,8.333333333
opportunity,noun,mturk2,5,,299,30,,9.966666667
opposite,adjective,mturk2,5,,219,30,,7.3
optimistic,adjective,mturk2,5,,216,30,,7.2
option,noun,mturk2,5,,191,30,,6.366666667
orchestra,noun,mturk2,5,,283,30,,9.433333333
orchid,noun,mturk2,5,,372,30,,12.4
orderly,adjective,mturk2,5,,226,30,,7.533333333
ordinary,adjective,mturk2,5,,147,30,,4.9
ore,noun,mturk2,5,,242,30,,8.066666667
oregano,noun,mturk2,5,,185,30,,6.166666667
orient,noun,mturk2,5,,209,30,,6.966666667
original,adjective,mturk2,5,,187,30,,6.233333333
originate,verb,mturk2,5,,214,30,,7.133333333
ornament,noun,mturk2,5,,234,30,,7.8
ouch,other,mturk2,5,,270,30,,9
ounce,noun,mturk2,5,,230,29,,7.931034483
outcome,noun,mturk2,5,,164,30,,5.466666667
outgoing,adjective,mturk2,5,,180,30,,6
outlet,noun,mturk2,5,,307,30,,10.23333333
oval,adjective,mturk2,5,,242,30,,8.066666667
over,other,mturk2,5,,181,30,,6.033333333
overcome,verb,mturk2,5,,206,30,,6.866666667
overflow,noun,mturk2,5,,250,30,,8.333333333
overpower,verb,mturk2,5,,173,30,,5.766666667
overview,noun,mturk2,5,,178,30,,5.933333333
overwhelm,verb,mturk2,5,,231,30,,7.7
owe,verb,mturk2,5,,220,30,,7.333333333
ozone,noun,mturk2,5,,253,30,,8.433333333
pack,noun,mturk2,5,,296,30,,9.866666667
paddle,noun,mturk2,5,,294,30,,9.8
paddy,noun,mturk2,5,,186,30,,6.2
page,noun,mturk2,5,,318,30,,10.6
pail,noun,mturk2,5,,227,30,,7.566666667
pair,noun,mturk2,5,,217,30,,7.233333333
palace,noun,mturk2,5,,251,30,,8.366666667
pale,adjective,mturk2,5,,212,29,,7.310344828
palm,noun,mturk2,5,,337,30,,11.23333333
panel,noun,mturk2,5,,318,30,,10.6
paperclip,noun,mturk2,5,,298,30,,9.933333333
parade,noun,mturk2,5,,226,30,,7.533333333
paradise,noun,mturk2,5,,253,30,,8.433333333
parcel,noun,mturk2,5,,239,30,,7.966666667
parched,verb,mturk2,5,,171,30,,5.7
pardon,noun,mturk2,5,,210,30,,7
paris,noun,mturk2,5,,313,30,,10.43333333
parking,noun,mturk2,5,,477,30,,15.9
parkway,noun,mturk2,5,,176,30,,5.866666667
participate,verb,mturk2,5,,182,30,,6.066666667
passage,noun,mturk2,5,,267,30,,8.9
passive,adjective,mturk2,5,,173,30,,5.766666667
pasta,noun,mturk2,5,,272,30,,9.066666667
paste,noun,mturk2,5,,278,30,,9.266666667
pastry,noun,mturk2,5,,290,30,,9.666666667
pasture,noun,mturk2,5,,243,30,,8.1
pat,verb,mturk2,5,,233,30,,7.766666667
patio,noun,mturk2,5,,221,30,,7.366666667
pattern,noun,mturk2,5,,233,30,,7.766666667
payment,noun,mturk2,5,,280,30,,9.333333333
pebble,noun,mturk2,5,,239,30,,7.966666667
pendulum,noun,mturk2,5,,251,30,,8.366666667
pepperoni,noun,mturk2,5,,201,30,,6.7
perceive,verb,mturk2,5,,322,30,,10.73333333
percent,noun,mturk2,5,,214,30,,7.133333333
percentage,noun,mturk2,5,,207,30,,6.9
perception,noun,mturk2,5,,212,30,,7.066666667
perform,verb,mturk2,5,,218,30,,7.266666667
periscope,noun,mturk2,5,,290,30,,9.666666667
perish,verb,mturk2,5,,190,30,,6.333333333
permit,noun,mturk2,5,,235,30,,7.833333333
peroxide,noun,mturk2,5,,226,30,,7.533333333
personal,adjective,mturk2,5,,187,30,,6.233333333
personnel,noun,mturk2,5,,266,30,,8.866666667
pest,noun,mturk2,5,,198,30,,6.6
petroleum,noun,mturk2,5,,224,30,,7.466666667
phase,noun,mturk2,5,,270,30,,9
philosophy,noun,mturk2,5,,232,30,,7.733333333
phony,adjective,mturk2,5,,139,30,,4.633333333
phrase,noun,mturk2,5,,292,30,,9.733333333
physical,adjective,mturk2,5,,244,30,,8.133333333
physician,noun,mturk2,5,,264,30,,8.8
physics,noun,mturk2,5,,280,30,,9.333333333
physiology,noun,mturk2,5,,218,30,,7.266666667
picnic,noun,mturk2,5,,288,30,,9.6
pieces,noun,mturk2,5,,213,30,,7.1
pike,noun,mturk2,5,,283,30,,9.433333333
pile,noun,mturk2,5,,226,30,,7.533333333
pint,noun,mturk2,5,,235,30,,7.833333333
pious,adjective,mturk2,5,,163,29,,5.620689655
pipe,noun,mturk2,5,,277,30,,9.233333333
pissed,adjective,mturk2,5,,197,30,,6.566666667
pit,noun,mturk2,5,,255,30,,8.5
pitcher,noun,mturk2,5,,328,30,,10.93333333
pitchfork,noun,mturk2,5,,282,30,,9.4
pity,noun,mturk2,5,,296,30,,9.866666667
plaid,adjective,mturk2,5,,196,30,,6.533333333
planning,noun,mturk2,5,,247,30,,8.233333333
plants,noun,mturk2,5,,253,30,,8.433333333
plaque,noun,mturk2,5,,244,30,,8.133333333
plaster,noun,mturk2,5,,246,30,,8.2
plates,noun,mturk2,5,,255,30,,8.5
platform,noun,mturk2,5,,212,30,,7.066666667
player,noun,mturk2,5,,298,30,,9.933333333
playground,noun,mturk2,5,,256,30,,8.533333333
playing,verb,mturk2,5,,300,30,,10
plaything,noun,mturk2,5,,288,30,,9.6
plaza,noun,mturk2,5,,260,30,,8.666666667
please,verb,mturk2,5,,211,30,,7.033333333
plenty,noun,mturk2,5,,181,30,,6.033333333
plot,noun,mturk2,5,,215,30,,7.166666667
plumber,noun,mturk2,5,,250,30,,8.333333333
plush,adjective,mturk2,5,,190,30,,6.333333333
pluto,noun,mturk2,5,,357,30,,11.9
pocket,noun,mturk2,5,,247,30,,8.233333333
poet,noun,mturk2,5,,195,30,,6.5
pole,noun,mturk2,5,,284,30,,9.466666667
policeman,noun,mturk2,5,,280,30,,9.333333333
policy,noun,mturk2,5,,179,30,,5.966666667
politician,noun,mturk2,5,,216,30,,7.2
pollution,noun,mturk2,5,,273,30,,9.1
polyester,noun,mturk2,5,,215,30,,7.166666667
pond,noun,mturk2,5,,298,30,,9.933333333
pop,noun,mturk2,5,,204,30,,6.8
popcorn,noun,mturk2,5,,231,30,,7.7
pope,noun,mturk2,5,,185,30,,6.166666667
popeye,noun,mturk2,5,,228,30,,7.6
population,noun,mturk2,5,,253,29,,8.724137931
porcelain,noun,mturk2,5,,226,30,,7.533333333
pork,noun,mturk2,5,,202,30,,6.733333333
port,noun,mturk2,5,,277,30,,9.233333333
portion,noun,mturk2,5,,161,30,,5.366666667
portray,verb,mturk2,5,,241,30,,8.033333333
position,noun,mturk2,5,,216,30,,7.2
possess,verb,mturk2,5,,198,30,,6.6
possible,adjective,mturk2,5,,183,30,,6.1
post,noun,mturk2,5,,278,30,,9.266666667
postage,noun,mturk2,5,,239,30,,7.966666667
pottery,noun,mturk2,5,,221,30,,7.366666667
pounce,verb,mturk2,5,,212,30,,7.066666667
powder,noun,mturk2,5,,266,30,,8.866666667
powerful,adjective,mturk2,5,,173,30,,5.766666667
practice,noun,mturk2,5,,298,30,,9.933333333
praise,noun,mturk2,5,,241,30,,8.033333333
prank,noun,mturk2,5,,177,30,,5.9
pray,verb,mturk2,5,,275,30,,9.166666667
prayer,noun,mturk2,5,,250,30,,8.333333333
precious,adjective,mturk2,5,,203,30,,6.766666667
precipice,noun,mturk2,5,,182,30,,6.066666667
predator,noun,mturk2,5,,234,31,,7.548387097
prefer,verb,mturk2,5,,274,30,,9.133333333
premises,noun,mturk2,5,,156,30,,5.2
prepare,verb,mturk2,5,,197,30,,6.566666667
presence,noun,mturk2,5,,229,30,,7.633333333
presentation,noun,mturk2,5,,367,30,,12.23333333
prestige,noun,mturk2,5,,202,30,,6.733333333
presume,verb,mturk2,5,,201,30,,6.7
pretend,verb,mturk2,5,,268,29,,9.24137931
price,noun,mturk2,5,,243,30,,8.1
prickly,adjective,mturk2,5,,170,30,,5.666666667
prime,adjective,mturk2,5,,212,30,,7.066666667
printer,noun,mturk2,5,,224,30,,7.466666667
pro,noun,mturk2,5,,211,30,,7.033333333
procedure,noun,mturk2,5,,210,30,,7
process,noun,mturk2,5,,226,30,,7.533333333
producer,noun,mturk2,5,,282,30,,9.4
product,noun,mturk2,5,,246,30,,8.2
production,noun,mturk2,5,,200,29,,6.896551724
professional,adjective,mturk2,5,,266,30,,8.866666667
professor,noun,mturk2,5,,261,30,,8.7
pronoun,noun,mturk2,5,,324,31,,10.4516129
proprietor,noun,mturk2,5,,226,30,,7.533333333
prose,noun,mturk2,5,,228,30,,7.6
protein,noun,mturk2,5,,269,30,,8.966666667
protestant,noun,mturk2,5,,269,30,,8.966666667
proud,adjective,mturk2,5,,230,30,,7.666666667
prove,verb,mturk2,5,,264,30,,8.8
proverb,noun,mturk2,5,,190,30,,6.333333333
provision,noun,mturk2,5,,191,30,,6.366666667
psychology,noun,mturk2,5,,346,30,,11.53333333
pub,noun,mturk2,5,,253,30,,8.433333333
puberty,noun,mturk2,5,,332,30,,11.06666667
publication,noun,mturk2,5,,173,30,,5.766666667
publisher,noun,mturk2,5,,315,30,,10.5
pump,noun,mturk2,5,,318,30,,10.6
punctuation,noun,mturk2,5,,386,30,,12.86666667
purchase,verb,mturk2,5,,152,30,,5.066666667
pushy,other,mturk2,5,,241,30,,8.033333333
quality,noun,mturk2,5,,224,30,,7.466666667
quantity,noun,mturk2,5,,237,30,,7.9
quarter,noun,mturk2,5,,268,30,,8.933333333
quench,verb,mturk2,5,,206,30,,6.866666667
quest,noun,mturk2,5,,218,30,,7.266666667
quill,noun,mturk2,5,,322,30,,10.73333333
quilt,noun,mturk2,5,,255,30,,8.5
quiz,noun,mturk2,5,,223,30,,7.433333333
quotient,noun,mturk2,5,,168,30,,5.6
rabbi,noun,mturk2,5,,211,30,,7.033333333
rack,noun,mturk2,5,,292,30,,9.733333333
racket,noun,mturk2,5,,349,30,,11.63333333
radiator,noun,mturk2,5,,234,30,,7.8
rag,noun,mturk2,5,,287,30,,9.566666667
rainy,adjective,mturk2,5,,237,30,,7.9
ram,noun,mturk2,5,,197,29,,6.793103448
range,noun,mturk2,5,,269,29,,9.275862069
rap,noun,mturk2,5,,345,30,,11.5
rape,noun,mturk2,5,,282,30,,9.4
rash,noun,mturk2,5,,226,30,,7.533333333
rationalize,verb,mturk2,5,,297,30,,9.9
reach,verb,mturk2,5,,242,30,,8.066666667
reality,noun,mturk2,5,,233,30,,7.766666667
realize,verb,mturk2,5,,251,30,,8.366666667
reap,verb,mturk2,5,,182,30,,6.066666667
reappear,verb,mturk2,5,,212,30,,7.066666667
rear,adjective,mturk2,5,,207,30,,6.9
rearrange,verb,mturk2,5,,174,30,,5.8
rebel,noun,mturk2,5,,347,30,,11.56666667
reckless,adjective,mturk2,5,,217,30,,7.233333333
recognition,noun,mturk2,5,,270,30,,9
recommend,verb,mturk2,5,,275,30,,9.166666667
recycle,verb,mturk2,5,,311,30,,10.36666667
reflect,verb,mturk2,5,,233,30,,7.766666667
reflection,noun,mturk2,5,,329,30,,10.96666667
refrain,verb,mturk2,5,,201,30,,6.7
refreshing,adjective,mturk2,5,,243,30,,8.1
region,noun,mturk2,5,,195,30,,6.5
regret,verb,mturk2,5,,297,30,,9.9
regular,adjective,mturk2,5,,182,30,,6.066666667
reindeer,noun,mturk2,5,,333,30,,11.1
reject,verb,mturk2,5,,213,30,,7.1
relativity,noun,mturk2,5,,215,30,,7.166666667
release,noun,mturk2,5,,254,30,,8.466666667
religious,adjective,mturk2,5,,271,30,,9.033333333
relish,noun,mturk2,5,,235,30,,7.833333333
remain,verb,mturk2,5,,238,30,,7.933333333
remark,noun,mturk2,5,,190,30,,6.333333333
remedy,noun,mturk2,5,,224,30,,7.466666667
remind,verb,mturk2,5,,284,30,,9.466666667
reminiscence,noun,mturk2,5,,201,30,,6.7
remorse,noun,mturk2,5,,287,30,,9.566666667
remove,verb,mturk2,5,,196,30,,6.533333333
remover,adjective,mturk2,5,,213,30,,7.1
repentance,noun,mturk2,5,,311,30,,10.36666667
replace,verb,mturk2,5,,217,30,,7.233333333
reply,noun,mturk2,5,,298,30,,9.933333333
reprimand,verb,mturk2,5,,162,30,,5.4
reproduce,verb,mturk2,5,,216,30,,7.2
republic,noun,mturk2,5,,251,30,,8.366666667
rescue,noun,mturk2,5,,211,30,,7.033333333
research,noun,mturk2,5,,247,30,,8.233333333
reservation,noun,mturk2,5,,295,30,,9.833333333
resort,noun,mturk2,5,,225,30,,7.5
respect,noun,mturk2,5,,291,30,,9.7
respond,verb,mturk2,5,,147,30,,4.9
response,noun,mturk2,5,,176,30,,5.866666667
responsibility,noun,mturk2,5,,207,30,,6.9
responsible,adjective,mturk2,5,,300,30,,10
restriction,noun,mturk2,5,,247,30,,8.233333333
retreat,noun,mturk2,5,,253,30,,8.433333333
revenge,noun,mturk2,5,,218,30,,7.266666667
revival,noun,mturk2,5,,219,30,,7.3
revolution,noun,mturk2,5,,246,30,,8.2
rhythm,noun,mturk2,5,,181,30,,6.033333333
rider,noun,mturk2,5,,234,30,,7.8
ridicule,noun,mturk2,5,,207,30,,6.9
righteous,adjective,mturk2,5,,175,30,,5.833333333
righteousness,noun,mturk2,5,,169,30,,5.633333333
rigid,adjective,mturk2,5,,157,30,,5.233333333
rinse,noun,mturk2,5,,223,30,,7.433333333
riot,noun,mturk2,5,,246,30,,8.2
ritual,noun,mturk2,5,,325,30,,10.83333333
roach,noun,mturk2,5,,208,30,,6.933333333
road,noun,mturk2,5,,620,96,,6.458333333
roam,verb,mturk2,5,,210,30,,7
roar,noun,mturk2,5,,211,30,,7.033333333
rob,verb,mturk2,5,,251,30,,8.366666667
rock,noun,mturk2,5,,634,97,,6.536082474
rod,noun,mturk2,5,,254,30,,8.466666667
rodent,noun,mturk2,5,,384,30,,12.8
roman,noun,mturk2,5,,219,30,,7.3
romance,noun,mturk2,5,,305,31,,9.838709677
roommate,noun,mturk2,5,,369,30,,12.3
roost,noun,mturk2,5,,224,30,,7.466666667
routine,adjective,mturk2,5,,236,30,,7.866666667
row,noun,mturk2,5,,251,30,,8.366666667
royal,adjective,mturk2,5,,261,30,,8.7
rub,verb,mturk2,5,,242,30,,8.066666667
rubber,noun,mturk2,5,,228,30,,7.6
rum,noun,mturk2,5,,267,30,,8.9
rumor,noun,mturk2,5,,229,30,,7.633333333
rung,verb,mturk2,5,,254,30,,8.466666667
runner,noun,mturk2,5,,253,30,,8.433333333
running,noun,mturk2,5,,284,30,,9.466666667
rural,adjective,mturk2,5,,188,30,,6.266666667
rush,noun,mturk2,5,,204,30,,6.8
rye,noun,mturk2,5,,213,30,,7.1
saber,noun,mturk2,5,,285,30,,9.5
sacred,adjective,mturk2,5,,168,30,,5.6
safari,noun,mturk2,5,,294,30,,9.8
sailing,noun,mturk2,5,,254,30,,8.466666667
sailor,noun,mturk2,5,,282,30,,9.4
saint,noun,mturk2,5,,250,30,,8.333333333
sales,noun,mturk2,5,,276,30,,9.2
salesman,noun,mturk2,5,,310,30,,10.33333333
saliva,noun,mturk2,5,,240,30,,8
saloon,noun,mturk2,5,,310,30,,10.33333333
saltine,noun,mturk2,5,,176,30,,5.866666667
salute,noun,mturk2,5,,300,30,,10
sap,noun,mturk2,5,,238,30,,7.933333333
sapphire,noun,mturk2,5,,341,30,,11.36666667
sash,noun,mturk2,5,,317,30,,10.56666667
satan,noun,mturk2,5,,161,29,,5.551724138
sausage,noun,mturk2,5,,281,30,,9.366666667
savior,noun,mturk2,5,,205,30,,6.833333333
saying,verb,mturk2,5,,269,30,,8.966666667
scale,noun,mturk2,5,,262,30,,8.733333333
scales,noun,mturk2,5,,257,30,,8.566666667
scalpel,noun,mturk2,5,,328,30,,10.93333333
scapegoat,noun,mturk2,5,,332,31,,10.70967742
scar,noun,mturk2,5,,333,30,,11.1
scarcity,noun,mturk2,5,,185,30,,6.166666667
scenery,noun,mturk2,5,,209,30,,6.966666667
scheme,noun,mturk2,5,,157,30,,5.233333333
scholarship,noun,mturk2,5,,249,30,,8.3
scold,verb,mturk2,5,,300,30,,10
scoop,noun,mturk2,5,,298,30,,9.933333333
scrambled,verb,mturk2,5,,206,30,,6.866666667
scrap,noun,mturk2,5,,291,30,,9.7
screen,noun,mturk2,5,,365,30,,12.16666667
screw,noun,mturk2,5,,458,30,,15.26666667
scrub,noun,mturk2,5,,282,30,,9.4
scuba,noun,mturk2,5,,260,30,,8.666666667
sculpture,noun,mturk2,5,,245,30,,8.166666667
seafood,noun,mturk2,5,,238,30,,7.933333333
seam,noun,mturk2,5,,306,30,,10.2
seashore,noun,mturk2,5,,261,30,,8.7
seasoning,noun,mturk2,5,,248,30,,8.266666667
secluded,verb,mturk2,5,,136,30,,4.533333333
secretive,adjective,mturk2,5,,230,30,,7.666666667
section,noun,mturk2,5,,207,30,,6.9
sedative,noun,mturk2,5,,247,30,,8.233333333
seed,noun,mturk2,5,,248,30,,8.266666667
seem,verb,mturk2,5,,199,30,,6.633333333
selection,noun,mturk2,5,,190,30,,6.333333333
selfish,adjective,mturk2,5,,247,30,,8.233333333
semester,noun,mturk2,5,,258,30,,8.6
sensitive,adjective,mturk2,5,,203,30,,6.766666667
sentry,noun,mturk2,5,,238,30,,7.933333333
serious,adjective,mturk2,5,,195,30,,6.5
server,noun,mturk2,5,,178,30,,5.933333333
set,verb,mturk2,5,,349,30,,11.63333333
several,adjective,mturk2,5,,200,30,,6.666666667
shatter,verb,mturk2,5,,246,30,,8.2
shears,noun,mturk2,5,,222,30,,7.4
sheet,noun,mturk2,5,,311,30,,10.36666667
shelf,noun,mturk2,5,,263,30,,8.766666667
shift,noun,mturk2,5,,246,30,,8.2
shingle,noun,mturk2,5,,237,30,,7.9
shiver,noun,mturk2,5,,210,30,,7
shore,noun,mturk2,5,,290,29,,10
shortcake,noun,mturk2,5,,221,30,,7.366666667
shorts,noun,mturk2,5,,444,30,,14.8
shrine,noun,mturk2,5,,262,30,,8.733333333
shrink,verb,mturk2,5,,213,30,,7.1
shrub,noun,mturk2,5,,407,30,,13.56666667
sibling,noun,mturk2,5,,322,30,,10.73333333
sickle,adjective,mturk2,5,,359,30,,11.96666667
side,noun,mturk2,5,,317,30,,10.56666667
sidewalk,noun,mturk2,5,,417,30,,13.9
silent,adjective,mturk2,5,,155,30,,5.166666667
since,other,mturk2,5,,218,30,,7.266666667
singer,noun,mturk2,5,,198,30,,6.6
single,adjective,mturk2,5,,177,30,,5.9
sinker,noun,mturk2,5,,289,30,,9.633333333
sip,noun,mturk2,5,,262,30,,8.733333333
siren,noun,mturk2,5,,357,30,,11.9
sketch,noun,mturk2,5,,267,30,,8.9
skiller,noun,mturk2,5,,186,30,,6.2
skip,verb,mturk2,5,,283,30,,9.433333333
slab,noun,mturk2,5,,200,30,,6.666666667
slacks,noun,mturk2,5,,247,30,,8.233333333
slander,noun,mturk2,5,,261,30,,8.7
slay,verb,mturk2,5,,150,30,,5
sleeve,noun,mturk2,5,,336,30,,11.2
slender,adjective,mturk2,5,,214,30,,7.133333333
slice,noun,mturk2,5,,198,30,,6.6
slick,adjective,mturk2,5,,229,31,,7.387096774
slime,noun,mturk2,5,,197,30,,6.566666667
slimy,adjective,mturk2,5,,154,30,,5.133333333
sling,noun,mturk2,5,,275,30,,9.166666667
sliver,noun,mturk2,5,,259,30,,8.633333333
slob,noun,mturk2,5,,182,30,,6.066666667
slope,noun,mturk2,5,,317,30,,10.56666667
slug,noun,mturk2,5,,208,30,,6.933333333
slum,noun,mturk2,5,,255,30,,8.5
slurp,noun,mturk2,5,,225,30,,7.5
smear,noun,mturk2,5,,222,30,,7.4
smoky,adjective,mturk2,5,,248,30,,8.266666667
smother,verb,mturk2,5,,217,30,,7.233333333
snack,noun,mturk2,5,,238,30,,7.933333333
sneak,verb,mturk2,5,,176,29,,6.068965517
sneakers,noun,mturk2,5,,278,30,,9.266666667
sneaky,adjective,mturk2,5,,188,30,,6.266666667
snooze,noun,mturk2,5,,319,30,,10.63333333
snot,noun,mturk2,5,,259,30,,8.633333333
snotty,adjective,mturk2,5,,222,30,,7.4
snuggle,verb,mturk2,5,,243,30,,8.1
soak,verb,mturk2,5,,247,30,,8.233333333
sober,adjective,mturk2,5,,198,30,,6.6
softball,noun,mturk2,5,,287,30,,9.566666667
soil,noun,mturk2,5,,267,30,,8.9
soldier,noun,mturk2,5,,253,30,,8.433333333
solid,adjective,mturk2,5,,203,30,,6.766666667
solo,noun,mturk2,5,,157,30,,5.233333333
solution,noun,mturk2,5,,222,30,,7.4
some,other,mturk2,5,,219,30,,7.3
sometimes,other,mturk2,5,,226,30,,7.533333333
sonic,adjective,mturk2,5,,168,30,,5.6
sonnet,noun,mturk2,5,,206,30,,6.866666667
soon,other,mturk2,5,,216,30,,7.2
soot,noun,mturk2,5,,195,30,,6.5
soothe,verb,mturk2,5,,143,30,,4.766666667
southern,adjective,mturk2,5,,267,30,,8.9
sow,verb,mturk2,5,,196,30,,6.533333333
spank,verb,mturk2,5,,216,30,,7.2
spare,adjective,mturk2,5,,229,30,,7.633333333
special,adjective,mturk2,5,,212,30,,7.066666667
spell,noun,mturk2,5,,333,30,,11.1
spend,verb,mturk2,5,,248,30,,8.266666667
sphinx,noun,mturk2,5,,324,30,,10.8
spicy,adjective,mturk2,5,,211,30,,7.033333333
spin,verb,mturk2,5,,408,30,,13.6
splinter,noun,mturk2,5,,334,30,,11.13333333
split,noun,mturk2,5,,256,30,,8.533333333
sponge,noun,mturk2,5,,407,30,,13.56666667
spontaneous,adjective,mturk2,5,,200,30,,6.666666667
spool,noun,mturk2,5,,266,30,,8.866666667
spotless,adjective,mturk2,5,,136,30,,4.533333333
spots,noun,mturk2,5,,226,30,,7.533333333
spouse,noun,mturk2,5,,202,30,,6.733333333
sprain,noun,mturk2,5,,215,30,,7.166666667
spree,noun,mturk2,5,,259,30,,8.633333333
sprinkle,verb,mturk2,5,,249,30,,8.3
squad,noun,mturk2,5,,210,30,,7
squash,noun,mturk2,5,,305,30,,10.16666667
squeal,verb,mturk2,5,,218,30,,7.266666667
stable,adjective,mturk2,5,,244,30,,8.133333333
stadium,noun,mturk2,5,,309,30,,10.3
stag,noun,mturk2,5,,228,30,,7.6
stairway,noun,mturk2,5,,288,30,,9.6
stale,adjective,mturk2,5,,213,30,,7.1
stalk,verb,mturk2,5,,240,30,,8
stall,noun,mturk2,5,,302,30,,10.06666667
standard,adjective,mturk2,5,,253,30,,8.433333333
stapler,noun,mturk2,5,,258,30,,8.6
starch,noun,mturk2,5,,299,30,,9.966666667
starving,verb,mturk2,5,,254,30,,8.466666667
statistics,noun,mturk2,5,,299,30,,9.966666667
statue,noun,mturk2,5,,298,30,,9.933333333
steep,adjective,mturk2,5,,187,30,,6.233333333
steeple,noun,mturk2,5,,242,30,,8.066666667
steer,verb,mturk2,5,,220,30,,7.333333333
stench,noun,mturk2,5,,181,30,,6.033333333
steps,noun,mturk2,5,,318,30,,10.6
stereotype,noun,mturk2,5,,285,30,,9.5
stew,noun,mturk2,5,,192,30,,6.4
stewardess,noun,mturk2,5,,257,30,,8.566666667
sticker,noun,mturk2,5,,272,30,,9.066666667
stimulus,noun,mturk2,5,,246,30,,8.2
stitch,noun,mturk2,5,,195,30,,6.5
stock,noun,mturk2,5,,250,30,,8.333333333
stocking,verb,mturk2,5,,329,30,,10.96666667
stoned,verb,mturk2,5,,215,30,,7.166666667
stopper,noun,mturk2,5,,281,30,,9.366666667
strain,noun,mturk2,5,,270,29,,9.310344828
strand,noun,mturk2,5,,360,30,,12
strategy,noun,mturk2,5,,226,30,,7.533333333
stretch,noun,mturk2,5,,280,30,,9.333333333
strike,verb,mturk2,5,,319,30,,10.63333333
strip,noun,mturk2,5,,267,30,,8.9
stripes,noun,mturk2,5,,329,30,,10.96666667
strive,verb,mturk2,5,,270,30,,9
stroke,noun,mturk2,5,,281,30,,9.366666667
stub,noun,mturk2,5,,251,30,,8.366666667
stuck,verb,mturk2,5,,178,30,,5.933333333
stuff,noun,mturk2,5,,322,30,,10.73333333
stumble,verb,mturk2,5,,205,30,,6.833333333
stump,noun,mturk2,5,,328,30,,10.93333333
sty,noun,mturk2,5,,216,29,,7.448275862
sub,noun,mturk2,5,,243,30,,8.1
substance,noun,mturk2,5,,226,30,,7.533333333
subtle,adjective,mturk2,5,,165,30,,5.5
subtraction,noun,mturk2,5,,169,30,,5.633333333
suburb,noun,mturk2,5,,359,30,,11.96666667
suck,verb,mturk2,5,,196,30,,6.533333333
suds,noun,mturk2,5,,176,30,,5.866666667
suede,noun,mturk2,5,,266,30,,8.866666667
suitcase,noun,mturk2,5,,317,30,,10.56666667
suite,noun,mturk2,5,,185,30,,6.166666667
sum,noun,mturk2,5,,223,30,,7.433333333
summit,noun,mturk2,5,,194,30,,6.466666667
sunny,adjective,mturk2,5,,224,30,,7.466666667
sunrise,noun,mturk2,5,,290,30,,9.666666667
super,adjective,mturk2,5,,142,30,,4.733333333
superstition,noun,mturk2,5,,241,30,,8.033333333
supervisor,noun,mturk2,5,,257,30,,8.566666667
support,noun,mturk2,5,,188,30,,6.266666667
sure,adjective,mturk2,5,,175,30,,5.833333333
surface,noun,mturk2,5,,269,30,,8.966666667
surrounding,adjective,mturk2,5,,206,30,,6.866666667
surroundings,noun,mturk2,5,,200,30,,6.666666667
survey,noun,mturk2,5,,245,30,,8.166666667
survive,verb,mturk2,5,,249,30,,8.3
suspect,noun,mturk2,5,,256,30,,8.533333333
swap,noun,mturk2,5,,192,30,,6.4
swatter,noun,mturk2,5,,230,30,,7.666666667
sweetheart,noun,mturk2,5,,301,30,,10.03333333
swift,adjective,mturk2,5,,164,30,,5.466666667
swiss,adjective,mturk2,5,,189,30,,6.3
swoon,noun,mturk2,5,,223,31,,7.193548387
symphony,noun,mturk2,5,,296,30,,9.866666667
synagogue,noun,mturk2,5,,205,30,,6.833333333
synopsis,noun,mturk2,5,,323,30,,10.76666667
tablet,noun,mturk2,5,,319,30,,10.63333333
tackle,noun,mturk2,5,,284,30,,9.466666667
tactful,adjective,mturk2,5,,189,30,,6.3
talent,noun,mturk2,5,,277,30,,9.233333333
tame,adjective,mturk2,5,,200,30,,6.666666667
tangy,adjective,mturk2,5,,272,30,,9.066666667
tank,noun,mturk2,5,,270,30,,9
tar,noun,mturk2,5,,239,30,,7.966666667
tardy,adjective,mturk2,5,,202,30,,6.733333333
tarnish,verb,mturk2,5,,213,30,,7.1
