TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP NT RT,ELP NT Z,ELP NT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming
man,MISTER,6,45.61,3.37,7.69,5,2,18253,3650.6,NN,594.81,-0.55,1,synonym,,0.221,0,12,0.48,655,0.184520236304426,1,528.851851851852,-0.223048152759877,1,-134.230769230769,-0.50613138104813,0,-22.7342047930283,0.0397695655999395,0
manners,ETIQUETTE,9,1.88,1.99,7.79,0,,13530,1691.25,NN,839.5,0.34,1,category,,0.444,0.166,11,0.19,552.818181818182,0.325935665359048,1,574.074074074074,0.107386094138848,1,-16.0240641711231,-0.17762928658322,0,-51.314074074074,-0.0240722647576125,0
many,VARIETY,7,5.76,2.47,10.33,0,,9625,1604.17,NN,711.58,-0.28,0.96,synonym,,0.135,0,17,0.53,583.774193548387,0.0161032882168731,0.967741935483871,591.578947368421,0.16439037171881,1,-37.8853046594982,-0.170632123610772,0.00477897252090809,-30.3971291866029,-0.0199658383965536,0.0606060606060606
map,ATLAS,5,1.02,1.72,8.58,0,,8072,2018,NN,648,-0.43,1,category,,0.527,0.024,10,0.71,506.238095238095,-0.145838423837173,1,560.911764705882,-0.0794999183729414,1,36.8644688644688,0.329956366663548,0,-69.4335038363171,-0.121932138528746,0
marker,HIGHLIGHT,9,1.55,1.9,8.07,0,,6827,853.38,VB|NN,633.96,-0.29,1,,,0.087,0,25,0.16,573.125,0.0597910099050296,1,538.057142857143,-0.0140140467782714,0.971428571428571,100.721153846154,0.257963060830282,0.0769230769230769,-10.8349206349206,0.0367945260812394,0.00846560846560851
market,STOCK,5,25.49,3.11,10.68,6,0,6522,1630.5,NN|VB,659.56,-0.3,1,fpa,,0.154,0.014,21,0.41,531.052631578947,-0.177630481383703,1,519.615384615385,-0.308247766061187,1,7.50292397660814,0.111182532767611,0,-0.313059033989248,0.097498952788199,0
marriage,THRESHOLD,9,2.76,2.15,8,0,,14720,1840,NN,655.81,-0.28,0.96,unclassifed,,0.133,0,22,0.05,625.5,0.392457868791543,1,545.972222222222,0.208299891086263,1,-98.85,-0.161118549657046,0,32.5515873015873,0.0867411541647653,0
marry,SINGLE,6,72.08,3.57,11.46,5,0,16364,3272.8,JJ|NN|RB|VB,642.46,-0.36,1,antonym,,0.197,0.033,11,0.2,543.142857142857,-0.0179243195357492,1,516.85,0.0914810340076849,1,51.2802197802198,0.329014201183403,0,27.7269230769231,0.0717666400089269,0
massage,RUB,3,15.45,2.9,8.35,14,5,1041,520.5,VB|NN,549.57,-0.76,1,synonym,,0.158,0.167,23,0.16,668.041666666667,0.907457197900527,0.958333333333333,573.914285714286,0.515671966491013,0.971428571428571,-16.3493589743589,0.293337260392829,0.0352564102564102,71.55,0.770307058995886,0.15
material,CLOTH,5,6.1,2.49,9.32,1,0,4276,1069,NN,620.26,-0.48,1,supraordinate,,0.206,0.15,21,0.24,552.458333333333,0.159043597925801,1,575.045454545455,0.339104683802471,1,83.1016666666666,0.438432606078892,0,-0.152597402597394,-0.0643748544540685,0
math,CALCULATOR,10,1.29,1.83,8.26,0,,16960,1884.44,NN,649,-0.37,1,functional property,,0.496,0.012,12,0.23,534.52,-0.202358045777544,1,554.625,0.0292086922812557,1,36.1286486486487,0.306367075330558,0.027027027027027,-71.2771739130435,-0.401682844805441,0
maybe,MIGHT,5,516.35,4.42,12.53,7,1,3001,750.25,VB|NN,554.71,-0.7,0.97,synonym,,0.209,0.026,16,0.35,526.95,-0.439165420433384,1,621.583333333333,0.310774480544335,1,-3.72500000000002,0.383599790603245,0.05,-129.25,-0.382119770720363,0
maze,LABYRINTH,9,0.8,1.62,7.02,0,,17267,2158.38,NN,741.38,-0.11,0.92,synonym,,0.465,0.016,9,0.37,552.153846153846,0.154688071901973,1,512,-0.216418491678655,0.974358974358974,18.7261538461538,-0.0415345744525586,0,34.9230769230769,0.339434603567986,-0.0256410256410257
me,SELF,4,14.16,2.86,10.29,2,1,3866,1288.67,NN,630.41,-0.41,1,synonym,,0.479,0.013,13,0.08,522.315789473684,-0.297263676401523,1,540.846153846154,0.0711003328932176,1,84.275119617225,0.254958340138162,0,51.7938461538462,0.437231614553512,0
mean,HARSH,5,7.1,2.56,8.5,1,1,6874,1718.5,JJ,521.19,-0.87,1,category,,0.212,0,17,0.14,483.047619047619,-0.225312361079712,1,529.884615384615,-0.141497343944031,0.961538461538462,105.676518883415,0.539476340283766,0,31.2062937062938,0.557269252828493,-0.0384615384615384
meaning,DEFINITION,10,5.8,2.47,11.61,0,,26329,2925.44,NN,736.7,-0.08,1,synonym,,0.229,0.27,9,0.6,550.76,0.216958872034376,1,760.588235294118,0.858382990962366,1,-0.0825806451613289,-0.236050763227921,0,-210.668235294118,-0.820670257364178,0.04
meat,RAW,3,10.18,2.72,9.42,13,6,3336,1668,JJ|NN,561.11,-0.73,1,fpa,,0.336,0.013,20,0.28,566.342857142857,0.0419446248930522,1,701.111111111111,0.0831731196699375,1,-57.6009216589862,-0.185980513119245,0.032258064516129,-69.4444444444445,0.414689432626207,0.0555555555555556
medicine,OINTMENT,8,1.63,1.92,6.41,0,,18930,2704.29,NN,650.89,-0.27,0.96,supraordinate,,0.156,0,20,0.1,611.9375,0.556227679299436,1,494.375,-0.0850481158075531,0.958333333333333,-50.9375,-0.292084705469066,0.032258064516129,24.5340909090909,0.196080053255973,-0.0416666666666666
meet,INTRODUCE,9,34.73,3.25,9.06,0,,16729,2091.13,VB,633.12,-0.55,1,unclassified,,0.381,0.076,15,0.26,551.384615384615,0.0880313292957109,1,581.744680851064,0.120055957428891,1,2.50427350427356,-0.0651910548442007,0,-13.1292962356791,-0.0234778817524653,0
meeting,CONFERENCE,10,25.41,3.11,10.85,0,,25536,2837.33,NN,710.41,0.07,1,synonym,,0.39,0.274,11,0.55,627,0.319845886993225,1,674.65,0.493205403877215,1,-99.6111111111111,-0.52847033391203,0,-32.35,-0.0453973639101427,0
men,WOMEN,5,195.65,4,11.62,2,0,7112,1778,NN,577.89,-0.74,1,antonym,category,0.45,0.614,13,0.66,530.514285714286,-0.374916159649503,0.971428571428571,512.487804878049,-0.131708625484248,1,-28.8,0.0727321001095382,0.0190476190476191,23.4645760743322,0.15783845464726,0
messy,SLOB,4,3.57,2.26,5.94,7,6,2258,752.67,NN|VB,645.46,-0.35,1,synonym,,0.243,0.028,14,-0.01,521.111111111111,-0.221777383061063,1,508.129032258065,-0.257197766855339,1,78.0501792114695,0.272084019535315,0,28.7757296466974,0.254434673342122,0
metal,STEEL,5,18.45,2.97,9.82,4,0,10564,2641,NN|VB,647.61,-0.19,1,supraordinate,,0.308,0.121,17,0.48,585.461538461538,-0.01072530971099,1,642.142857142857,0.670512175417183,1,-43.94301994302,-0.0571531926528973,0,-127.242857142857,-0.709898668070095,0
middle,CENTER,6,45.78,3.37,11.38,1,0,19023,3804.6,NN|VB,580.37,-0.63,1,synonym,,0.432,0.117,11,0.25,537.090909090909,0.0477214989373835,0.909090909090909,523.72972972973,-0.103562185300516,1,-36.1221590909091,-0.238182175477933,-0.0909090909090909,-51.7297297297297,-0.308816672505477,0
mile,KILOMETER,9,0.39,1.32,5.98,0,,18196,2274.5,NN,748.89,0.06,1,category,,0.5,0.152,12,0.4,576.5,0.352723175990395,0.961538461538462,489.222222222222,-0.143877986692065,1,-58.5384615384615,-0.419033110745117,-0.0384615384615384,38.5277777777778,0.0727105284367247,0
milk,DAIRY,5,2.78,2.16,7.89,4,2,2896,724,NN,748.67,-0.09,0.96,supraordinate,,0.494,0.012,13,0.68,496.588235294118,-0.2658485124784,0.970588235294118,491,-0.326233679988829,1,11.7450980392157,-0.0136719834687315,-0.0294117647058824,23.85,0.0324261152922282,0
mind,PSYCHOLOGY,10,5.47,2.45,9.22,0,,6733,748.11,NN,735.07,0.21,1,unclassified,,0.273,0,14,0.23,550.115384615385,0.127484377791932,1,514.666666666667,-0.150440714511949,1,-36.4197324414716,-0.0693951691936217,0,64.7179487179487,0.409437008263546,0
mine,OWN,3,459.2,4.37,12.56,2,0,851,425.5,JJ|VB,582.64,-0.66,1,unclassifed,,0.217,0.048,16,0.23,586.560975609756,0.0471993008301052,1,589.615384615385,0.0497487002689925,1,-89.2195121951219,-0.351881584903014,0.0487804878048781,-74.2206477732793,-0.327178266759662,0.0526315789473685
minimum,MAXIMUM,7,7.76,2.6,10.02,0,,3791,631.83,NN,657.28,-0.4,1,antonym,,0.454,0.403,14,0.64,579.708333333333,0.0194066342595419,1,518.692307692308,0.215187362658989,1,92.4702380952381,0.744296562232777,0,45.4326923076923,-0.0359968118345152,0
minor,MAJOR,5,104.76,3.73,11.52,2,0,4596,1149,JJ|NN,589.26,-0.62,1,antonym,,0.408,0.538,10,0.35,529.6,-0.0517537793588698,1,572.285714285714,0.201339953795358,1,32.5428571428571,0.0795372917492506,0,-3.28571428571433,0.115903084037487,0.0357142857142857
minus,PLUS,4,47.04,3.38,11.51,2,0,2826,942,minor,604.5,-0.51,1,antonym,,0.683,0.52,4,0.49,535.08,-0.113077733969346,0.96,542.76,0.137526360256855,1,76.5866666666666,0.534362611270087,0.00761904761904764,6.74000000000001,0.0112019532958067,0
minute,HOUR,4,162.29,3.92,10.75,7,2,4223,1407.67,NN,574.56,-0.73,1,category,,0.469,0.265,8,0.51,540.9,-0.16996568732954,1,517.954545454546,-0.0534207657121851,1,-20.9,0.133450048567132,0.0454545454545454,27.4454545454545,0.125327205697452,0
mirror,REFLECTION,10,5.02,2.41,8.41,2,0,23210,2578.89,NN,664.46,-0.34,1,instrument,,0.715,0.383,11,0.82,589.810810810811,0.200283096505037,0.945945945945946,570.884615384615,0.312821622348298,0.923076923076923,-57.9774774774775,0.0777071428264417,-0.0540540540540541,-17.0904977375566,-0.205130979745475,-0.0769230769230769
mist,FOG,3,9.45,2.68,8.47,10,5,1096,548,NN|VB,585.58,-0.68,0.96,,,0.17,0.5,25,0.59,552.2,0.071733426821608,1,593.15625,0.293005057357671,1,8.67499999999995,0.0155935241203423,0,-85.7118055555555,-0.369429081115705,0
mistake,FOLLY,5,1.45,1.88,7.13,9,5,5049,1262.25,NN,635.76,-0.4,0.89,synonym,,0.083,0,13,0.3,546.324324324324,0.229745913532346,1,543.85,-0.0621743756147554,1,81.509009009009,0.543503010388613,0,73.8166666666666,0.459876847894757,0
misunderstand,CONFUSE,7,4.76,2.39,8.54,0,,11323,1887.17,VB,673.22,-0.27,1,synonym,,0.081,,24,0.02,560.952380952381,0.742621680775789,1,617.431818181818,0.674421479423355,0.977272727272727,77.1031746031746,0.0200771118941727,0.0555555555555556,-27.6401515151515,0.230673867272727,-0.0227272727272727
mix,BLEND,5,4.27,2.34,8.09,5,1,10174,2543.5,NN|VB,566.81,-0.69,1,synonym,,0.565,0.114,12,0.24,530.259259259259,-0.379667509452239,1,523.655172413793,-0.176287090589324,1,32.5026455026456,0.298011541258444,0,5.49634273772199,0.159063346693774,0
mixture,COMBINATION,11,11.98,2.79,9.93,0,,29130,2913,NN,657.04,-0.26,1,synonym,,0.182,0.149,16,0.31,581.12,0.320187733342051,0.96,523.794117647059,0.0547125850371568,0.970588235294118,-20.6969230769231,-0.238548650166273,-0.04,-0.478328173374621,0.0420547039734311,-0.0294117647058824
mob,GANGSTER,8,5.33,2.44,6.78,0,,22411,3201.57,NN,596.23,-0.52,1,supraordinate,,0.434,0.016,12,-0.01,499.3,-0.188324568713545,1,517.53125,-0.155791646687918,1,66.9820512820513,0.210337667421511,0,-0.997916666666697,0.0833638516206427,0.0333333333333333
modern,CONTEMPORARY,12,1.94,2,8.94,0,,26919,2447.18,JJ|NN,734.61,0.1,0.97,synonym,,0.313,0.061,15,0.59,518.409090909091,-0.0120183877106775,1,515.363636363636,0.027980084572165,1,32.948051948052,0.0122970657772919,0,21.969696969697,0.0687796478141293,0
mold,SHAPE,5,30.24,3.19,10.05,6,1,4976,1244,NN|VB,616.93,-0.42,1,synonym,,0.167,0.06,18,0.21,498.1,-0.356076770423914,1,531.210526315789,0.179129480460019,1,166.311764705882,0.711123778656591,0,1.40485829959516,-0.148406664680485,0
mom,DAD,3,507.25,4.41,9.38,15,7,1585,792.5,NN,568.78,-0.71,1,category,,0.71,0.759,5,0.94,498.833333333333,-0.271426617265051,1,508.636363636364,-0.127309832897896,1,73.8252032520325,0.418321026904195,0,45.1922077922078,0.293122317460134,0
money,WALLET,6,22.8,3.07,7.74,4,0,10115,2023,NN,560.46,-0.62,1,instrument,,0.63,0,10,0.44,687.8125,0.171336819752989,0.96875,504.2,-0.0510644724393376,1,-136.233552631579,-0.211884266059712,-0.03125,-1.46923076923076,-0.154918407264151,0
monk,MONASTERY,9,3.71,2.28,6.57,0,,23205,2900.63,NN,803.33,0.17,1,script,,0.462,0.095,7,0.76,527.52,-0.102515357529014,0.96,567.703703703704,-0.087689111622478,0.962962962962963,8.09538461538466,0.111718256488356,-0.04,9.68760064412243,0.0124332659760336,0.0064412238325281
monkey,PRIMATE,7,0.69,1.56,7.63,1,1,15360,2560,NN,647.96,-0.21,0.96,category,,0.283,0,13,0.36,656.769230769231,0.139590367861684,1,440.428571428571,-0.336660338186168,1,-119.748397435897,-0.341700306499676,0,59.1098901098901,0.189271566536459,0
monster,FRANKENSTEIN,12,,,,,,,,,,,,supraordinate,,0.559,0.133,13,0.2,511.384615384615,-0.215712898074252,0.923076923076923,497.238095238095,-0.0102092785692199,1,12.6153846153846,-0.10199975494506,-0.0769230769230769,-3.48809523809524,-0.259083109348578,0
monthly,WEEKLY,6,4.65,2.38,9.84,2,0,3099,619.8,JJ|RB,564.63,-0.62,1,category,,0.245,0.178,16,0.44,529.888888888889,-0.0508084042395537,1,516.35,-0.0827522692883386,1,41.6825396825396,0.666374345501793,0.0714285714285714,38.1928571428571,0.229732997739856,0.0857142857142857
moon,CRESCENT,8,1.41,1.86,7.53,0,,19170,2738.57,NN,680.92,-0.09,0.96,fpa,,0.524,0,9,0.41,541.4375,0.272280140805813,1,635.090909090909,0.115229480400526,1,128.915441176471,0.30486666692123,0,-85.5909090909091,0.211405965974697,0
more,EXTRA,5,59.16,3.48,10.93,0,,5526,1381.5,JJ|NN,571.5,-0.7,1,synonym,,0.377,0,18,0.48,532.558823529412,-0.251140007515792,1,533.166666666667,0.13735696511216,1,54.9211764705883,0.463124767140928,0,4.96376811594212,-0.167574455609397,0
morning,DEW,3,2.14,2.04,7.19,8,4,2910,1455,NN,645.14,-0.48,1,bpa,,0.155,0.014,13,0.24,547.607142857143,0.0608673724151605,1,510,-0.00464516594624525,1,15.0928571428572,0.00825367859743788,0,57.1111111111111,0.301162310693907,0
most,LEAST,5,207.76,4.03,12.21,6,0,10248,2562,JJ|RB|NN,573.5,-0.61,1,antonym,,0.459,0.216,11,0.59,525.230769230769,-0.205390710674503,1,501.823529411765,-0.260607191444011,1,12.5927601809955,0.309355287068875,0.0588235294117647,90.3986928104575,0.370366721630718,0.148148148148148
motel,HOTEL,5,103.22,3.72,9.92,1,0,8228,2057,NN,581.96,-0.64,1,category,,0.25,0.391,16,0.47,593.794117647059,0.202623204769398,0.970588235294118,514.837209302326,-0.114689285981945,1,-16.3369747899159,0.0533166605922798,-0.0294117647058824,12.8900634249471,0.012365832668789,0.0909090909090909
mother,FATHER,6,554.49,4.45,10.55,4,1,13843,2768.6,NN|VB,659.04,-0.28,1,antonym,,0.706,0.597,4,0.55,509.641025641026,-0.384234213950245,1,479.269230769231,-0.168793741482796,1,-24.2481684981685,-0.0814261013650801,0.0357142857142857,34.1538461538461,0.134439706607437,0
motion,MOVEMENT,8,14.84,2.88,10.33,0,,12992,1856,NN,598.95,-0.57,1,synonym,,0.155,0.229,16,0.32,498.592592592593,-0.332749534525822,1,556.45652173913,-0.120408748016369,1,46.8449074074074,0.313276460591683,0,12.9323671497585,0.199432688353657,0
motorcycle,HELMET,6,9.47,2.68,8.66,0,,6683,1336.6,NN,619.11,-0.49,1,bpa,,0.258,0.101,11,0.42,579,0.293011806430606,1,551.358974358974,0.348277902654398,1,30.5454545454545,-0.0581090477303197,0,3.52991452991455,-0.284730583916856,0.0370370370370371
mountain,HILL,4,37.55,3.28,10.35,14,5,4135,1378.33,NN,551.33,-0.82,1,category,,0.428,0.265,14,0.3,585.285714285714,-0.0210769984266696,1,508.384615384615,-0.155106703315722,1,-38.2142857142858,0.138310301198371,0,32.3470919324578,0.137394437849705,0.024390243902439
mountains,SMOKY,5,0.67,1.54,6.15,1,1,1812,453,JJ,646.91,-0.19,0.92,fpa,,0.193,,16,0.09,576.895833333333,0.125484611941925,1,559.842105263158,0.286161112600231,1,-38.8958333333334,-0.234338916978264,0,17.1293233082706,-0.256811233138585,0
mouse,SQUEAK,6,2.37,2.09,6.25,1,1,3186,637.2,NN|VB,754.92,0.06,1,,,0.288,0,13,0.26,553.510638297872,-0.101060483119827,0.978723404255319,588.730769230769,-0.155594750090387,0.884615384615385,145.727456940223,0.806535842884627,0.0263424518743668,-90.4366515837104,0.1841426300126,-0.0565610859728507
mouth,JAW,3,7.14,2.56,7.74,11,8,348,174,NN|VB,620.14,-0.47,1,category,,0.253,0,13,0.6,568.235294117647,-0.376831233328066,1,513.424242424242,-0.389212588381298,1,-25.9117647058823,0.360688672341903,0,5.57575757575762,0.256102251959103,0
move,SHIFT,5,22.82,3.07,9.65,3,0,3044,761,NN|VB,680.92,-0.27,1,synonym,,0.324,0.011,10,0.2,660.9,0.157799721982237,1,556.0625,0.0196387900028969,1,71.2904761904762,0.411931267587442,0,-37.4910714285714,0.0518183054436294,0
movement,MOTION,6,18.96,2.99,9.86,3,0,13760,2752,NN|VB,600.96,-0.57,1,synonym,,0.229,0.155,16,0.32,608.796296296296,0.513078549603402,1,548,0.147657699271674,1,14.3703703703703,-0.0744141307928281,0,21.3846153846154,0.190792839469141,0
movie,PRODUCTION,10,12.65,2.81,10.65,0,,17855,1983.89,NN,684.2,-0.25,1,bpa,,0.142,0,19,0.1,596.0625,0.314987420589364,1,512.04,0.0852380435961068,1,-3.0625,-0.14563837203505,0,190.96,0.643514717936699,0.0344827586206896
mud,DIRT,4,25.69,3.12,8.94,3,1,3689,1229.67,NN,564.15,-0.61,1,category,,0.276,0.599,18,0.5,498.222222222222,-0.295844023025671,1,581.346153846154,-0.0198048161489248,1,7.2962962962963,0.128260722257697,0,-60.8461538461538,-0.0153877195743622,0
multiply,DIVIDE,6,5.84,2.48,8.75,1,1,6964,1392.8,VB|NN,585.41,-0.51,1,antonym,,0.253,0.456,15,0.28,571.923076923077,0.415618074112522,1,555.260869565217,0.335818343267335,1,-3.04072398190044,-0.14787799968075,0,-6.22086956521741,-0.202699845191707,0
murder,KILL,4,452.57,4.36,11.17,13,2,3475,1158.33,VB|NN,557.46,-0.57,1,synonym,,0.287,0.564,19,0.3,532.371428571429,-0.0782427246705424,1,527.36,-0.0365805628827872,1,4.92486772486768,0.121185696244291,0,-36.76,0.00153588884175264,0
murderer,KILLER,6,62.86,3.51,9.52,4,2,13053,2610.6,NN,593.24,-0.69,1,synonym,,0.166,0.176,19,0.32,538.533333333333,0.0519225263486638,1,561.275862068965,0.318118866624982,1,67.7770114942529,0.547822299426851,0,40.6169950738916,0.245928522452932,0.0714285714285714
muscle,FLEX,4,0.98,1.71,7.92,7,4,4493,1497.67,NN|VB,624.48,-0.45,1,functional property,fpa,0.458,0.055,14,0.43,529.64,-0.114754322648251,1,513.533333333333,-0.203428942303813,1,6.11000000000001,0.0956826903676359,0.0714285714285714,32.774358974359,0.0268736911555137,0
music,TUNE,4,15.61,2.9,9.41,6,3,4870,1623.33,NN|VB,595.2,-0.55,0.96,synonym,,0.311,0.041,14,0.75,602.703703703704,0.670416730164835,1,505.625,-0.0642532159605885,1,-90.7037037037037,-1.15130931120102,0,382.953947368421,1.8015070400093,0.105263157894737
mustache,BEARD,5,12.61,2.81,8.06,3,3,6266,1566.5,NN,670.85,-0.43,0.93,category,,0.31,0.446,13,0.61,701.761904761905,0.759465329656349,1,557.8,0.20543040933448,1,-60.7619047619048,-0.490711195889586,0,16.4631578947369,0.393978923399603,0.105263157894737
nail,TACK,4,2.12,2.04,7.38,15,12,4283,1427.67,NN|VB,633.92,-0.5,1,category,,0.181,0,12,0.21,554.44,-0.00625934139857264,1,546.653846153846,-0.040139928854372,1,-2.69000000000005,-0.00515719805179309,0,-45.4395604395605,-0.0905264457845085,0
naked,STRIP,5,15.69,2.9,9.69,1,0,8653,2163.25,NN|VB,638.78,-0.37,1,fpa,,0.128,,26,0.19,518,-0.234499828670764,1,525.605263157895,-0.0085694656351819,1,29.7428571428571,0.183434825283053,0,46.6747368421053,0.0441309562220603,0
name,INITIAL,7,6.37,2.51,10.03,0,,19566,3261,JJ|VB|NN,629.79,-0.39,1,unclassifed,,0.268,0,11,0.08,532.5,-0.0834635823072703,1,540.69696969697,-0.172194602747327,1,2.5526315789474,0.0424962210263124,0,-77.6255411255412,-0.308278207316484,0
narrow,WIDE,4,23.8,3.08,11.06,13,1,3915,1305,JJ|RB|NN,565.43,-0.77,1,antonym,,0.179,0.406,15,0.58,536.714285714286,-0.397066035528069,1,518.833333333333,-0.21180011069656,1,23.2268907563026,0.536782015215584,0,75.80081300813,0.574380030088044,0
nature,NATURAL,7,42.35,3.33,10.72,0,,13875,2312.5,JJ|NN,626,-0.49,1,unclassifed,,0.087,0,25,0.55,587.64,0.501138400763546,0.92,601.65,0.640716498853992,1,40.0872727272728,0.060743848735717,-0.08,-42.0785714285714,-0.371630756080711,0
navy,ARMY,4,85.69,3.64,10.43,2,0,3648,1216,NN,596.19,-0.73,1,category,,0.5,0.543,12,0.55,502.083333333333,-0.0257160480526144,1,578.653846153846,0.155126753610464,1,172.966666666667,0.20479238181941,0,26.3061538461538,0.258071393823369,0
near,FAR,3,220.76,4.05,12.08,16,1,3393,1696.5,RB|JJ,622.29,-0.58,1,antonym,,0.503,0.535,12,0.51,614.264705882353,0.299894238239864,1,524.8,-0.158429496761636,1,30.0814479638009,-0.0319102198678508,0,-14.6125,0.291057550796761,0
neat,ORGANIZE,8,4.31,2.34,8.55,0,,9775,1396.43,VB,586.79,-0.66,1,unclassifed,,0.207,0.02,23,0.1,605.269230769231,0.00075126659841582,1,549.869565217391,0.31016634308604,1,-104.961538461538,-0.217818240317685,0,67.9304347826087,0.489295027093483,0.1
neck,SCARF,5,4.69,2.38,6.72,3,3,5779,1444.75,NN,673.48,-0.19,1,instrument,,0.162,0,17,0.37,504.269230769231,-0.162542286181582,1,541.285714285714,0.0293314331066117,1,28.6807692307693,0.199938855070657,0,41.7883597883597,0.151324072321627,0
necklace,BEAD,4,1.12,1.76,7.51,13,10,3724,1241.33,NN|VB,758.52,0.01,0.91,supraordinate,,0.384,0.021,20,0.06,514.555555555556,-0.106349081594505,1,527.1,0.0306259082688438,1,6,-0.067637922964809,0,25.4882352941177,0.175963969772779,0
need,NECESSARY,9,45.98,3.37,11.02,0,,15604,1950.5,JJ|NN,682.42,-0.29,0.96,synonym,,0.473,0,12,0.39,541.944444444444,0.282851569651898,1,552.333333333333,0.0178012679295112,0.972222222222222,56.5555555555555,0.034999876857603,0.0454545454545454,215.777777777778,0.767109423749038,-0.0277777777777778
needle,INJECTION,9,4.14,2.33,8.02,1,1,21441,2680.13,NN,603.32,-0.52,1,functional property,,0.331,0,12,0.13,538.045454545455,0.152811304643073,1,550.608695652174,0.139655575226118,1,49.9545454545455,-0.0449800909511667,0,-48.6818663838812,-0.192097881552577,0
negative,POSITIVE,8,31.63,3.21,10.23,0,,13346,1906.57,JJ|NN,637.81,-0.5,1,antonym,,0.627,0.603,9,0.98,551.45,0.125032489803858,1,681.076923076923,0.654731229588847,1,-17.3166666666667,-0.051207996587769,0,-113.955710955711,-0.554232676034225,0
neighborhood,COMMUNITY,9,29.14,3.17,10.98,0,,10681,1335.13,NN,768.31,0.17,1,synonym,,0.123,0.034,21,0.47,632.294117647059,0.63335311170344,1,509.6,-0.0213272850136918,1,-72.8850267379679,-0.325374480872121,0,25.570731707317,0.188581137961969,0.024390243902439
